Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Country Code_YoY_Change,Element Code_YoY_Change,Item Code_YoY_Change,Year Code_YoY_Change,Value_YoY_Change
FBS,Food Balance Sheets,5400,Europe,5142,Food,2605,"Vegetables, Other",2013,2013,1000 tonnes,57369.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,988.1206896551724
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2605,"Vegetables, Other",2013,2013,kg,77.3,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986525824051317
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2605,"Vegetables, Other",2013,2013,kcal/capita/day,56.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,-0.2755498059508409
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2605,"Vegetables, Other",2013,2013,g/capita/day,2.58,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.9539285714285715
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2605,"Vegetables, Other",2013,2013,g/capita/day,0.43,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,-0.8333333333333334
FBS,Food Balance Sheets,5400,Europe,5511,Production,2611,"Oranges, Mandarines",2013,2013,1000 tonnes,9569.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2611,"Oranges, Mandarines",2013,2013,1000 tonnes,24890.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,1.6011077437558785
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2611,"Oranges, Mandarines",2013,2013,1000 tonnes,-1073.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.0431096826034552
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2611,"Oranges, Mandarines",2013,2013,1000 tonnes,14341.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,-14.365330848089469
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2611,"Oranges, Mandarines",2013,2013,1000 tonnes,19044.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,0.32794086883759843
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2611,"Oranges, Mandarines",2013,2013,1000 tonnes,723.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.033578570081116754,0.0,0.0,-0.9620352867044738
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2611,"Oranges, Mandarines",2013,2013,1000 tonnes,13.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,-0.9820193637621023
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2611,"Oranges, Mandarines",2013,2013,1000 tonnes,48.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,2.6923076923076925
FBS,Food Balance Sheets,5400,Europe,5142,Food,2611,"Oranges, Mandarines",2013,2013,1000 tonnes,18260.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,379.4166666666667
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2611,"Oranges, Mandarines",2013,2013,kg,24.6,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986527929901424
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2611,"Oranges, Mandarines",2013,2013,kcal/capita/day,18.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,-0.2682926829268293
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2611,"Oranges, Mandarines",2013,2013,g/capita/day,0.31,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.9827777777777778
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2611,"Oranges, Mandarines",2013,2013,g/capita/day,0.06,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,-0.8064516129032258
FBS,Food Balance Sheets,5400,Europe,5511,Production,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,1221.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,1657.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,0.35708435708435715
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,15.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.9909474954737477
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,1058.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,69.53333333333333
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,1836.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,0.7353497164461247
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,128.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.033578570081116754,0.0,0.0,-0.9302832244008714
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,4.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,-0.96875
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,4.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,0.0
FBS,Food Balance Sheets,5400,Europe,5142,Food,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,1701.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,424.25
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2612,"Lemons, Limes and products",2013,2013,kg,2.29,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986537330981775
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2612,"Lemons, Limes and products",2013,2013,kcal/capita/day,1.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,-0.5633187772925764
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2612,"Lemons, Limes and products",2013,2013,g/capita/day,0.03,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.97
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2612,"Lemons, Limes and products",2013,2013,g/capita/day,0.02,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,-0.33333333333333326
FBS,Food Balance Sheets,5400,Europe,5511,Production,2613,Grapefruit and products,2013,2013,1000 tonnes,79.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2613,Grapefruit and products,2013,2013,1000 tonnes,1921.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,23.31645569620253
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2613,Grapefruit and products,2013,2013,1000 tonnes,39.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.9796980739198334
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2613,Grapefruit and products,2013,2013,1000 tonnes,632.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,15.205128205128204
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2613,Grapefruit and products,2013,2013,1000 tonnes,1408.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,1.2278481012658227
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2613,Grapefruit and products,2013,2013,1000 tonnes,24.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.033578570081116754,0.0,0.0,-0.9829545454545454
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2613,Grapefruit and products,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2613,Grapefruit and products,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,
FBS,Food Balance Sheets,5400,Europe,5142,Food,2613,Grapefruit and products,2013,2013,1000 tonnes,1382.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,2013,2013,kg,1.86,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986541244573083
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2613,Grapefruit and products,2013,2013,kcal/capita/day,1.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,-0.4623655913978495
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2613,Grapefruit and products,2013,2013,g/capita/day,0.02,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.98
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2613,Grapefruit and products,2013,2013,g/capita/day,0.0,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5511,Production,2614,"Citrus, Other",2013,2013,1000 tonnes,50.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2614,"Citrus, Other",2013,2013,1000 tonnes,494.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,8.88
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2614,"Citrus, Other",2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2614,"Citrus, Other",2013,2013,1000 tonnes,136.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2614,"Citrus, Other",2013,2013,1000 tonnes,408.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,2.0
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2614,"Citrus, Other",2013,2013,1000 tonnes,2.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.033578570081116754,0.0,0.0,-0.9950980392156863
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2614,"Citrus, Other",2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2614,"Citrus, Other",2013,2013,1000 tonnes,13.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5142,Food,2614,"Citrus, Other",2013,2013,1000 tonnes,398.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,29.615384615384617
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",2013,2013,kg,0.54,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.998643216080402
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2614,"Citrus, Other",2013,2013,kcal/capita/day,0.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2614,"Citrus, Other",2013,2013,g/capita/day,0.0,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2614,"Citrus, Other",2013,2013,g/capita/day,0.0,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,
FBS,Food Balance Sheets,5400,Europe,5511,Production,2615,Bananas,2013,2013,1000 tonnes,386.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2615,Bananas,2013,2013,1000 tonnes,9263.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,22.997409326424872
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2615,Bananas,2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.9998920436143798
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2615,Bananas,2013,2013,1000 tonnes,2917.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,2916.0
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2615,Bananas,2013,2013,1000 tonnes,6732.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,1.3078505313678437
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2615,Bananas,2013,2013,1000 tonnes,3.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-0.999554367201426
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2615,Bananas,2013,2013,1000 tonnes,336.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0720883897844593,0.0,0.0,111.0
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2615,Bananas,2013,2013,1000 tonnes,86.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,-0.7440476190476191
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2615,Bananas,2013,2013,1000 tonnes,7.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,-0.9186046511627907
FBS,Food Balance Sheets,5400,Europe,5142,Food,2615,Bananas,2013,2013,1000 tonnes,6300.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,899.0
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2615,Bananas,2013,2013,kg,8.49,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.998652380952381
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2615,Bananas,2013,2013,kcal/capita/day,14.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,0.6489988221436984
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2615,Bananas,2013,2013,g/capita/day,0.18,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.9871428571428571
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2615,Bananas,2013,2013,g/capita/day,0.04,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,-0.7777777777777778
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2616,Plantains,2013,2013,1000 tonnes,375.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2616,Plantains,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2616,Plantains,2013,2013,1000 tonnes,92.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2616,Plantains,2013,2013,1000 tonnes,282.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,2.0652173913043477
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2616,Plantains,2013,2013,1000 tonnes,5.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.033578570081116754,0.0,0.0,-0.9822695035460993
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2616,Plantains,2013,2013,1000 tonnes,10.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,1.0
FBS,Food Balance Sheets,5400,Europe,5142,Food,2616,Plantains,2013,2013,1000 tonnes,266.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.002143831611771674,0.0,0.0,25.6
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2616,Plantains,2013,2013,kg,0.36,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986466165413533
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2616,Plantains,2013,2013,kcal/capita/day,1.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,1.7777777777777777
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2616,Plantains,2013,2013,g/capita/day,0.01,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.99
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2616,Plantains,2013,2013,g/capita/day,0.0,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5511,Production,2617,Apples and products,2013,2013,1000 tonnes,16247.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2617,Apples and products,2013,2013,1000 tonnes,10134.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.3762540776758786
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2617,Apples and products,2013,2013,1000 tonnes,-134.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.0132228142885336
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2617,Apples and products,2013,2013,1000 tonnes,8547.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,-64.78358208955224
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2617,Apples and products,2013,2013,1000 tonnes,17701.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,1.0710190710190712
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2617,Apples and products,2013,2013,1000 tonnes,336.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-0.9810180215807016
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2617,Apples and products,2013,2013,1000 tonnes,1111.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0720883897844593,0.0,0.0,2.306547619047619
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2617,Apples and products,2013,2013,1000 tonnes,2044.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,0.8397839783978398
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2617,Apples and products,2013,2013,1000 tonnes,12.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,-0.9941291585127201
FBS,Food Balance Sheets,5400,Europe,5142,Food,2617,Apples and products,2013,2013,1000 tonnes,14240.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,1185.6666666666667
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2617,Apples and products,2013,2013,kg,19.19,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986523876404494
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2617,Apples and products,2013,2013,kcal/capita/day,22.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,0.14643043251693588
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2617,Apples and products,2013,2013,g/capita/day,0.1,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.9954545454545455
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2617,Apples and products,2013,2013,g/capita/day,0.15,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,0.4999999999999998
FBS,Food Balance Sheets,5400,Europe,5511,Production,2618,Pineapples and products,2013,2013,1000 tonnes,3.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2618,Pineapples and products,2013,2013,1000 tonnes,2865.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,954.0
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2618,Pineapples and products,2013,2013,1000 tonnes,12.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.9958115183246073
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2618,Pineapples and products,2013,2013,1000 tonnes,1076.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,88.66666666666667
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2618,Pineapples and products,2013,2013,1000 tonnes,1803.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,0.6756505576208178
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2618,Pineapples and products,2013,2013,1000 tonnes,85.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.033578570081116754,0.0,0.0,-0.9528563505268997
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2618,Pineapples and products,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5142,Food,2618,Pineapples and products,2013,2013,1000 tonnes,1717.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.002143831611771674,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2618,Pineapples and products,2013,2013,kg,2.31,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986546301688992
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2618,Pineapples and products,2013,2013,kcal/capita/day,3.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,0.2987012987012987
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2618,Pineapples and products,2013,2013,g/capita/day,0.02,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.9933333333333333
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2618,Pineapples and products,2013,2013,g/capita/day,0.01,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,-0.5
FBS,Food Balance Sheets,5400,Europe,5511,Production,2619,Dates,2013,2013,1000 tonnes,15.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2619,Dates,2013,2013,1000 tonnes,134.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,7.933333333333334
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2619,Dates,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2619,Dates,2013,2013,1000 tonnes,26.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2619,Dates,2013,2013,1000 tonnes,123.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,3.730769230769231
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2619,Dates,2013,2013,1000 tonnes,7.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.033578570081116754,0.0,0.0,-0.943089430894309
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2619,Dates,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5142,Food,2619,Dates,2013,2013,1000 tonnes,116.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.002143831611771674,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2619,Dates,2013,2013,kg,0.16,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986206896551724
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2619,Dates,2013,2013,kcal/capita/day,1.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,5.25
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2619,Dates,2013,2013,g/capita/day,0.01,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.99
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2619,Dates,2013,2013,g/capita/day,0.0,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5511,Production,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,29067.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,4838.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.83355695462208
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,-33.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.006821000413394
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,2486.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,-76.33333333333333
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,31386.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,11.62510056315366
